Instance,Terminal,Layer,X location,Y location,Voltage
hold816,VPWR,li1,239.6600,432.4800,1.799921
hold815,VPWR,li1,231.3800,427.0400,1.799827
hold814,VPWR,li1,9.6600,340.0000,1.799960
hold813,VPWR,li1,285.2000,182.2400,1.799024
hold812,VPWR,li1,283.3600,182.2400,1.798996
hold811,VPWR,li1,282.9000,193.1200,1.799599
hold810,VPWR,li1,291.1800,187.6800,1.799698
hold809,VPWR,li1,282.4400,247.5200,1.799022
hold808,VPWR,li1,291.1800,242.0800,1.799626
hold807,VPWR,li1,259.9000,138.7200,1.798231
hold806,VPWR,li1,321.0800,252.9600,1.799739
hold805,VPWR,li1,107.6400,383.5200,1.799855
hold804,VPWR,li1,64.4000,329.1200,1.799842
hold803,VPWR,li1,55.2000,329.1200,1.799863
hold802,VPWR,li1,265.4200,247.5200,1.798784
hold801,VPWR,li1,265.4200,247.5200,1.798784
hold800,VPWR,li1,259.4400,133.2800,1.799193
hold799,VPWR,li1,276.4600,214.8800,1.799259
hold798,VPWR,li1,272.7800,214.8800,1.799243
hold797,VPWR,li1,336.7200,252.9600,1.799810
hold796,VPWR,li1,334.4200,252.9600,1.799825
hold795,VPWR,li1,321.5400,427.0400,1.799938
hold794,VPWR,li1,316.9400,252.9600,1.799709
hold793,VPWR,li1,97.9800,340.0000,1.799801
hold792,VPWR,li1,271.8600,236.6400,1.799073
hold791,VPWR,li1,270.4800,242.0800,1.799549
hold790,VPWR,li1,257.6000,160.4800,1.796365
hold789,VPWR,li1,253.9200,204.0000,1.798351
hold788,VPWR,li1,257.6000,220.3200,1.798326
hold787,VPWR,li1,253.9200,220.3200,1.798261
hold786,VPWR,li1,281.0600,242.0800,1.799585
hold785,VPWR,li1,274.1600,252.9600,1.799311
hold784,VPWR,li1,336.2600,198.5600,1.799772
hold783,VPWR,li1,252.5400,214.8800,1.799104
hold782,VPWR,li1,345.0000,236.6400,1.799771
hold781,VPWR,li1,103.5000,356.3200,1.799784
hold780,VPWR,li1,30.8200,329.1200,1.799931
hold779,VPWR,li1,92.0000,334.5600,1.799642
hold778,VPWR,li1,259.9000,242.0800,1.799521
hold777,VPWR,li1,261.7400,144.1600,1.798226
hold776,VPWR,li1,267.7200,116.9600,1.798917
hold775,VPWR,li1,329.8200,432.4800,1.799984
hold774,VPWR,li1,324.7600,432.4800,1.799979
hold773,VPWR,li1,103.0400,361.7600,1.799815
hold772,VPWR,li1,252.0800,171.3600,1.797672
hold771,VPWR,li1,280.1400,144.1600,1.798610
hold770,VPWR,li1,287.0400,138.7200,1.798822
hold769,VPWR,li1,259.9000,160.4800,1.796499
hold768,VPWR,li1,252.5400,182.2400,1.798548
hold767,VPWR,li1,260.3600,127.8400,1.798268
hold766,VPWR,li1,293.9400,149.6000,1.798215
hold765,VPWR,li1,260.3600,149.6000,1.796990
hold764,VPWR,li1,264.5000,122.4000,1.799185
hold763,VPWR,li1,255.7600,171.3600,1.797737
hold762,VPWR,li1,260.8200,149.6000,1.796990
hold761,VPWR,li1,106.2600,394.4000,1.799890
hold760,VPWR,li1,102.5800,410.7200,1.799814
hold759,VPWR,li1,70.8400,421.6000,1.799807
hold758,VPWR,li1,60.7200,427.0400,1.799870
hold757,VPWR,li1,271.4000,225.7600,1.799439
hold756,VPWR,li1,274.1600,242.0800,1.799560
hold755,VPWR,li1,122.3600,405.2800,1.799883
hold754,VPWR,li1,123.7400,421.6000,1.799823
hold753,VPWR,li1,278.3000,285.6000,1.799733
hold752,VPWR,li1,115.4600,410.7200,1.799813
hold751,VPWR,li1,111.3200,421.6000,1.799805
hold750,VPWR,li1,98.4400,388.9600,1.799878
hold749,VPWR,li1,90.1600,410.7200,1.799818
hold748,VPWR,li1,269.5600,214.8800,1.799220
hold747,VPWR,li1,266.3400,214.8800,1.799192
hold746,VPWR,li1,338.1000,274.7200,1.799787
hold745,VPWR,li1,55.2000,421.6000,1.799838
hold744,VPWR,li1,55.2000,427.0400,1.799882
hold743,VPWR,li1,45.0800,340.0000,1.799898
hold742,VPWR,li1,259.9000,231.2000,1.798831
hold741,VPWR,li1,255.7600,225.7600,1.799378
hold740,VPWR,li1,31.2800,372.6400,1.799924
hold739,VPWR,li1,272.3200,122.4000,1.799255
hold738,VPWR,li1,316.9400,193.1200,1.799812
hold737,VPWR,li1,259.9000,432.4800,1.799927
hold736,VPWR,li1,394.2200,285.6000,1.799625
hold735,VPWR,li1,94.3000,345.4400,1.799757
hold734,VPWR,li1,115.0000,421.6000,1.799810
hold733,VPWR,li1,115.9200,421.6000,1.799810
hold732,VPWR,li1,252.0800,198.5600,1.799254
hold731,VPWR,li1,377.2000,127.8400,1.799624
hold730,VPWR,li1,108.5600,399.8400,1.799909
hold729,VPWR,li1,115.9200,416.1600,1.799829
hold728,VPWR,li1,296.2400,340.0000,1.799766
hold727,VPWR,li1,28.0600,367.2000,1.799942
hold726,VPWR,li1,419.5200,345.4400,1.799785
hold725,VPWR,li1,415.8400,149.6000,1.799450
hold724,VPWR,li1,359.7200,334.5600,1.799771
hold723,VPWR,li1,248.4000,193.1200,1.799471
hold722,VPWR,li1,355.5800,144.1600,1.799596
hold721,VPWR,li1,398.8200,176.8000,1.799208
hold720,VPWR,li1,37.2600,350.8800,1.799908
hold719,VPWR,li1,329.8200,280.1600,1.799855
hold718,VPWR,li1,85.1000,340.0000,1.799815
hold717,VPWR,li1,252.5400,187.6800,1.799559
hold716,VPWR,li1,93.8400,383.5200,1.799862
hold715,VPWR,li1,316.9400,280.1600,1.799742
hold714,VPWR,li1,320.6200,280.1600,1.799775
hold713,VPWR,li1,392.8400,378.0800,1.799731
hold712,VPWR,li1,97.9800,361.7600,1.799820
hold711,VPWR,li1,304.0600,291.0400,1.799812
hold710,VPWR,li1,355.5800,269.2800,1.799795
hold709,VPWR,li1,389.1600,405.2800,1.799674
hold708,VPWR,li1,322.9200,193.1200,1.799851
hold707,VPWR,li1,373.5200,388.9600,1.799835
hold706,VPWR,li1,333.5000,280.1600,1.799837
hold705,VPWR,li1,371.6800,329.1200,1.799787
hold704,VPWR,li1,400.6600,122.4000,1.799640
hold703,VPWR,li1,390.0800,329.1200,1.799738
hold702,VPWR,li1,375.3600,329.1200,1.799776
hold701,VPWR,li1,311.8800,416.1600,1.799834
hold700,VPWR,li1,40.4800,372.6400,1.799897
hold699,VPWR,li1,354.6600,350.8800,1.799885
hold698,VPWR,li1,308.2000,160.4800,1.798482
hold697,VPWR,li1,324.3000,220.3200,1.799642
hold696,VPWR,li1,271.4000,258.4000,1.799582
hold695,VPWR,li1,31.7400,361.7600,1.799927
hold694,VPWR,li1,412.1600,149.6000,1.799451
hold693,VPWR,li1,381.3400,329.1200,1.799761
hold692,VPWR,li1,396.9800,367.2000,1.799886
hold691,VPWR,li1,325.6800,334.5600,1.799889
hold690,VPWR,li1,396.9800,149.6000,1.799458
hold689,VPWR,li1,264.9600,204.0000,1.798501
hold688,VPWR,li1,270.4800,209.4400,1.798945
hold687,VPWR,li1,94.7600,367.2000,1.799771
hold686,VPWR,li1,336.7200,269.2800,1.799826
hold685,VPWR,li1,329.8200,269.2800,1.799844
hold684,VPWR,li1,320.6200,209.4400,1.799630
hold683,VPWR,li1,415.8400,318.2400,1.799687
hold682,VPWR,li1,376.2800,160.4800,1.799393
hold681,VPWR,li1,380.8800,171.3600,1.799597
hold680,VPWR,li1,398.3600,225.7600,1.799441
hold679,VPWR,li1,355.5800,307.3600,1.799873
hold678,VPWR,li1,381.3400,176.8000,1.799216
hold677,VPWR,li1,315.5600,144.1600,1.799390
hold676,VPWR,li1,298.0800,280.1600,1.799584
hold675,VPWR,li1,299.0000,274.7200,1.799446
hold674,VPWR,li1,394.2200,329.1200,1.799727
hold673,VPWR,li1,415.8400,214.8800,1.799729
hold672,VPWR,li1,391.0000,274.7200,1.799652
hold671,VPWR,li1,427.3400,372.6400,1.799807
hold670,VPWR,li1,349.6000,318.2400,1.799812
hold669,VPWR,li1,311.8800,274.7200,1.799599
hold668,VPWR,li1,417.6800,274.7200,1.799645
hold667,VPWR,li1,411.2400,176.8000,1.799208
hold666,VPWR,li1,394.2200,340.0000,1.799836
hold665,VPWR,li1,323.8400,182.2400,1.799689
hold664,VPWR,li1,371.2200,301.9200,1.799765
hold663,VPWR,li1,394.6800,187.6800,1.799855
hold662,VPWR,li1,311.4200,340.0000,1.799823
hold661,VPWR,li1,417.2200,285.6000,1.799591
hold660,VPWR,li1,95.6800,350.8800,1.799814
hold659,VPWR,li1,391.9200,307.3600,1.799850
hold658,VPWR,li1,355.5800,405.2800,1.799796
hold657,VPWR,li1,308.6600,160.4800,1.798576
hold656,VPWR,li1,389.1600,182.2400,1.799625
hold655,VPWR,li1,415.8400,383.5200,1.799765
hold654,VPWR,li1,351.4400,252.9600,1.799758
hold653,VPWR,li1,427.3400,138.7200,1.799673
hold652,VPWR,li1,289.3400,274.7200,1.799330
hold651,VPWR,li1,294.8600,263.8400,1.799445
hold650,VPWR,li1,418.6000,165.9200,1.799372
hold649,VPWR,li1,316.9400,176.8000,1.799030
hold648,VPWR,li1,381.3400,198.5600,1.799602
hold647,VPWR,li1,354.6600,116.9600,1.799719
hold646,VPWR,li1,397.9000,345.4400,1.799791
hold645,VPWR,li1,306.8200,269.2800,1.799567
hold644,VPWR,li1,394.2200,318.2400,1.799694
hold643,VPWR,li1,372.1400,198.5600,1.799634
hold642,VPWR,li1,427.3400,345.4400,1.799785
hold641,VPWR,li1,376.7400,149.6000,1.799477
hold640,VPWR,li1,334.8800,165.9200,1.799608
hold639,VPWR,li1,97.9800,356.3200,1.799782
hold638,VPWR,li1,310.9600,301.9200,1.799846
hold637,VPWR,li1,333.5000,144.1600,1.799696
hold636,VPWR,li1,291.1800,155.0400,1.799173
hold635,VPWR,li1,290.7200,155.0400,1.799173
hold634,VPWR,li1,333.5000,155.0400,1.799761
hold633,VPWR,li1,347.7600,350.8800,1.799898
hold632,VPWR,li1,394.2200,427.0400,1.799927
hold631,VPWR,li1,398.8200,252.9600,1.799603
hold630,VPWR,li1,417.6800,193.1200,1.799759
hold629,VPWR,li1,384.5600,149.6000,1.799469
hold628,VPWR,li1,372.1400,225.7600,1.799525
hold627,VPWR,li1,391.0000,280.1600,1.799679
hold626,VPWR,li1,368.4600,274.7200,1.799691
hold625,VPWR,li1,81.8800,416.1600,1.799842
hold624,VPWR,li1,90.1600,421.6000,1.799793
hold623,VPWR,li1,427.3400,334.5600,1.799652
hold622,VPWR,li1,405.7200,388.9600,1.799818
hold621,VPWR,li1,364.3200,312.8000,1.799859
hold620,VPWR,li1,376.7400,378.0800,1.799767
hold619,VPWR,li1,328.4400,155.0400,1.799785
hold618,VPWR,li1,96.6000,378.0800,1.799815
hold617,VPWR,li1,401.5800,171.3600,1.799577
hold616,VPWR,li1,377.2000,187.6800,1.799866
hold615,VPWR,li1,398.3600,198.5600,1.799550
hold614,VPWR,li1,355.5800,378.0800,1.799831
hold613,VPWR,li1,54.7400,372.6400,1.799862
hold612,VPWR,li1,328.9000,291.0400,1.799932
hold611,VPWR,li1,407.1000,214.8800,1.799731
hold610,VPWR,li1,402.9600,187.6800,1.799850
hold609,VPWR,li1,397.4400,204.0000,1.799660
hold608,VPWR,li1,416.3000,367.2000,1.799886
hold607,VPWR,li1,300.3800,388.9600,1.799856
hold606,VPWR,li1,399.2800,225.7600,1.799441
hold605,VPWR,li1,351.4400,198.5600,1.799697
hold604,VPWR,li1,418.1400,176.8000,1.799208
hold603,VPWR,li1,341.7800,171.3600,1.799663
hold602,VPWR,li1,306.3600,138.7200,1.799249
hold601,VPWR,li1,415.3800,280.1600,1.799653
hold600,VPWR,li1,398.3600,133.2800,1.799696
hold599,VPWR,li1,326.1400,367.2000,1.799935
hold598,VPWR,li1,55.6600,410.7200,1.799859
hold597,VPWR,li1,51.5200,421.6000,1.799851
hold596,VPWR,li1,419.9800,399.8400,1.799905
hold595,VPWR,li1,354.2000,372.6400,1.799890
hold594,VPWR,li1,301.7600,361.7600,1.799878
hold593,VPWR,li1,420.4400,296.4800,1.799654
hold592,VPWR,li1,376.2800,416.1600,1.799711
hold591,VPWR,li1,93.8400,410.7200,1.799816
hold590,VPWR,li1,100.2800,421.6000,1.799790
hold589,VPWR,li1,333.9600,345.4400,1.799857
hold588,VPWR,li1,363.8600,165.9200,1.799509
hold587,VPWR,li1,402.9600,247.5200,1.799673
hold586,VPWR,li1,423.6600,122.4000,1.799615
hold585,VPWR,li1,419.9800,427.0400,1.799927
hold584,VPWR,li1,411.7000,263.8400,1.799752
hold583,VPWR,li1,419.9800,122.4000,1.799615
hold582,VPWR,li1,91.0800,372.6400,1.799802
hold581,VPWR,li1,359.7200,372.6400,1.799881
hold580,VPWR,li1,399.2800,329.1200,1.799714
hold579,VPWR,li1,337.6400,383.5200,1.799923
hold578,VPWR,li1,376.7400,236.6400,1.799737
hold577,VPWR,li1,418.6000,149.6000,1.799449
hold576,VPWR,li1,333.9600,296.4800,1.799872
hold575,VPWR,li1,398.3600,296.4800,1.799677
hold574,VPWR,li1,306.8200,127.8400,1.799284
hold573,VPWR,li1,368.4600,122.4000,1.799717
hold572,VPWR,li1,345.0000,361.7600,1.799871
hold571,VPWR,li1,363.4000,372.6400,1.799873
hold570,VPWR,li1,348.6800,111.5200,1.799811
hold569,VPWR,li1,408.0200,236.6400,1.799723
hold568,VPWR,li1,418.1400,252.9600,1.799576
hold567,VPWR,li1,395.6000,388.9600,1.799822
hold566,VPWR,li1,123.7400,410.7200,1.799818
hold565,VPWR,li1,358.8000,155.0400,1.799655
hold564,VPWR,li1,419.9800,236.6400,1.799719
hold563,VPWR,li1,374.4400,198.5600,1.799622
hold562,VPWR,li1,320.1600,372.6400,1.799903
hold561,VPWR,li1,316.9400,209.4400,1.799596
hold560,VPWR,li1,414.4600,274.7200,1.799645
hold559,VPWR,li1,356.5000,312.8000,1.799876
hold558,VPWR,li1,328.4400,116.9600,1.799802
hold557,VPWR,li1,425.9600,176.8000,1.799208
hold556,VPWR,li1,72.6800,416.1600,1.799855
hold555,VPWR,li1,66.2400,432.4800,1.799935
hold554,VPWR,li1,323.8400,165.9200,1.799471
hold553,VPWR,li1,417.6800,329.1200,1.799678
hold552,VPWR,li1,402.9600,236.6400,1.799724
hold551,VPWR,li1,418.1400,318.2400,1.799686
hold550,VPWR,li1,426.8800,356.3200,1.799640
hold549,VPWR,li1,361.5600,214.8800,1.799779
hold548,VPWR,li1,405.2600,345.4400,1.799789
hold547,VPWR,li1,337.6400,155.0400,1.799747
hold546,VPWR,li1,407.1000,242.0800,1.799716
hold545,VPWR,li1,368.4600,122.4000,1.799717
hold544,VPWR,li1,401.5800,269.2800,1.799750
hold543,VPWR,li1,369.3800,350.8800,1.799852
hold542,VPWR,li1,398.3600,367.2000,1.799886
hold541,VPWR,li1,415.8400,204.0000,1.799660
hold540,VPWR,li1,372.1400,252.9600,1.799685
hold539,VPWR,li1,354.2000,242.0800,1.799809
hold538,VPWR,li1,412.1600,252.9600,1.799578
hold537,VPWR,li1,393.3000,356.3200,1.799686
hold536,VPWR,li1,393.3000,367.2000,1.799886
hold535,VPWR,li1,357.8800,252.9600,1.799733
hold534,VPWR,li1,85.1000,280.1600,1.799684
hold533,VPWR,li1,79.5800,280.1600,1.799695
hold532,VPWR,li1,370.3000,149.6000,1.799487
hold531,VPWR,li1,368.0000,133.2800,1.799730
hold530,VPWR,li1,407.1000,372.6400,1.799813
hold529,VPWR,li1,403.4200,274.7200,1.799647
hold528,VPWR,li1,309.5800,291.0400,1.799837
hold527,VPWR,li1,376.2800,427.0400,1.799927
hold526,VPWR,li1,423.6600,204.0000,1.799660
hold525,VPWR,li1,316.0200,149.6000,1.799044
hold524,VPWR,li1,415.8400,340.0000,1.799832
hold523,VPWR,li1,329.8200,399.8400,1.799973
hold522,VPWR,li1,391.4600,318.2400,1.799696
hold521,VPWR,li1,414.0000,416.1600,1.799667
hold520,VPWR,li1,385.0200,198.5600,1.799589
hold519,VPWR,li1,92.4600,421.6000,1.799790
hold518,VPWR,li1,96.1400,421.6000,1.799789
hold517,VPWR,li1,362.4800,242.0800,1.799789
hold516,VPWR,li1,82.3400,350.8800,1.799827
hold515,VPWR,li1,329.8200,171.3600,1.799692
hold514,VPWR,li1,45.0800,416.1600,1.799910
hold513,VPWR,li1,54.7400,427.0400,1.799882
hold512,VPWR,li1,390.0800,296.4800,1.799695
hold511,VPWR,li1,402.9600,280.1600,1.799662
hold510,VPWR,li1,427.3400,111.5200,1.799764
hold509,VPWR,li1,390.0800,176.8000,1.799208
hold508,VPWR,li1,417.6800,416.1600,1.799666
hold507,VPWR,li1,404.3400,399.8400,1.799908
hold506,VPWR,li1,411.7000,247.5200,1.799670
hold505,VPWR,li1,305.9000,280.1600,1.799647
hold504,VPWR,li1,345.0000,165.9200,1.799577
hold503,VPWR,li1,403.8800,263.8400,1.799757
hold502,VPWR,li1,383.6400,388.9600,1.799828
hold501,VPWR,li1,363.4000,144.1600,1.799563
hold500,VPWR,li1,424.1200,296.4800,1.799654
hold499,VPWR,li1,327.5200,165.9200,1.799570
hold498,VPWR,li1,298.0800,160.4800,1.798094
hold497,VPWR,li1,290.2600,149.6000,1.798033
hold496,VPWR,li1,399.2800,356.3200,1.799667
hold495,VPWR,li1,380.8800,220.3200,1.799664
hold494,VPWR,li1,104.8800,405.2800,1.799875
hold493,VPWR,li1,115.9200,410.7200,1.799813
hold492,VPWR,li1,427.3400,367.2000,1.799886
hold491,VPWR,li1,324.7600,350.8800,1.799934
hold490,VPWR,li1,421.8200,214.8800,1.799728
hold489,VPWR,li1,388.2400,165.9200,1.799440
hold488,VPWR,li1,374.9000,361.7600,1.799757
hold487,VPWR,li1,412.6200,149.6000,1.799451
hold486,VPWR,li1,333.5000,127.8400,1.799735
hold485,VPWR,li1,362.9400,252.9600,1.799716
hold484,VPWR,li1,342.7000,432.4800,1.799977
hold483,VPWR,li1,376.7400,291.0400,1.799867
hold482,VPWR,li1,355.1200,416.1600,1.799782
hold481,VPWR,li1,372.1400,312.8000,1.799846
hold480,VPWR,li1,408.0200,209.4400,1.799589
hold479,VPWR,li1,372.6000,165.9200,1.799485
hold478,VPWR,li1,299.9200,318.2400,1.799770
hold477,VPWR,li1,426.4200,111.5200,1.799764
hold476,VPWR,li1,389.1600,111.5200,1.799769
hold475,VPWR,li1,366.1600,269.2800,1.799779
hold474,VPWR,li1,407.1000,388.9600,1.799817
hold473,VPWR,li1,414.4600,318.2400,1.799687
hold472,VPWR,li1,342.7000,127.8400,1.799711
hold471,VPWR,li1,427.3400,345.4400,1.799785
hold470,VPWR,li1,384.5600,198.5600,1.799589
hold469,VPWR,li1,85.1000,421.6000,1.799796
hold468,VPWR,li1,81.4200,432.4800,1.799928
hold467,VPWR,li1,370.3000,242.0800,1.799773
hold466,VPWR,li1,361.1000,171.3600,1.799621
hold465,VPWR,li1,351.4400,263.8400,1.799804
hold464,VPWR,li1,419.9800,149.6000,1.799449
hold463,VPWR,li1,427.3400,301.9200,1.799706
hold462,VPWR,li1,381.3400,388.9600,1.799830
hold461,VPWR,li1,327.0600,399.8400,1.799969
hold460,VPWR,li1,346.3800,312.8000,1.799894
hold459,VPWR,li1,381.8000,356.3200,1.799713
hold458,VPWR,li1,418.1400,242.0800,1.799711
hold457,VPWR,li1,409.8600,225.7600,1.799416
hold456,VPWR,li1,375.8200,340.0000,1.799843
hold455,VPWR,li1,384.1000,133.2800,1.799700
hold454,VPWR,li1,310.0400,361.7600,1.799894
hold453,VPWR,li1,337.1800,334.5600,1.799864
hold452,VPWR,li1,329.8200,193.1200,1.799886
hold451,VPWR,li1,426.8800,367.2000,1.799886
hold450,VPWR,li1,346.8400,372.6400,1.799901
hold449,VPWR,li1,415.8400,138.7200,1.799674
hold448,VPWR,li1,415.3800,367.2000,1.799886
hold447,VPWR,li1,118.2200,388.9600,1.799885
hold446,VPWR,li1,394.2200,236.6400,1.799726
hold445,VPWR,li1,407.1000,405.2800,1.799622
hold444,VPWR,li1,359.7200,291.0400,1.799888
hold443,VPWR,li1,355.1200,138.7200,1.799716
hold442,VPWR,li1,415.3800,378.0800,1.799709
hold441,VPWR,li1,427.3400,416.1600,1.799664
hold440,VPWR,li1,402.9600,356.3200,1.799659
hold439,VPWR,li1,350.0600,388.9600,1.799864
hold438,VPWR,li1,66.2400,421.6000,1.799812
hold437,VPWR,li1,67.1600,421.6000,1.799812
hold436,VPWR,li1,426.4200,133.2800,1.799695
hold435,VPWR,li1,427.3400,204.0000,1.799660
hold434,VPWR,li1,397.4400,187.6800,1.799853
hold433,VPWR,li1,348.2200,116.9600,1.799730
hold432,VPWR,li1,361.1000,329.1200,1.799814
hold431,VPWR,li1,416.3000,383.5200,1.799765
hold430,VPWR,li1,370.7600,209.4400,1.799649
hold429,VPWR,li1,407.1000,155.0400,1.799581
hold428,VPWR,li1,383.1800,350.8800,1.799831
hold427,VPWR,li1,415.8400,263.8400,1.799750
hold426,VPWR,li1,408.9400,214.8800,1.799731
hold425,VPWR,li1,394.2200,274.7200,1.799650
hold424,VPWR,li1,316.4800,301.9200,1.799866
hold423,VPWR,li1,348.2200,182.2400,1.799729
hold422,VPWR,li1,398.3600,416.1600,1.799671
hold421,VPWR,li1,426.8800,388.9600,1.799816
hold420,VPWR,li1,373.0600,350.8800,1.799847
hold419,VPWR,li1,382.7200,220.3200,1.799661
hold418,VPWR,li1,347.3000,106.0800,1.799947
hold417,VPWR,li1,386.4000,160.4800,1.799379
hold416,VPWR,li1,377.2000,231.2000,1.799631
hold415,VPWR,li1,332.5800,291.0400,1.799926
hold414,VPWR,li1,402.9600,367.2000,1.799886
hold413,VPWR,li1,414.0000,274.7200,1.799645
hold412,VPWR,li1,390.5400,263.8400,1.799768
hold411,VPWR,li1,297.1600,301.9200,1.799797
hold410,VPWR,li1,411.2400,399.8400,1.799906
hold409,VPWR,li1,368.4600,312.8000,1.799852
hold408,VPWR,li1,379.5000,388.9600,1.799831
hold407,VPWR,li1,337.6400,361.7600,1.799897
hold406,VPWR,li1,412.1600,307.3600,1.799844
hold405,VPWR,li1,402.0400,171.3600,1.799577
hold404,VPWR,li1,397.9000,416.1600,1.799671
hold403,VPWR,li1,304.9800,388.9600,1.799866
hold402,VPWR,li1,427.3400,421.6000,1.799771
hold401,VPWR,li1,373.0600,220.3200,1.799673
hold400,VPWR,li1,75.4400,334.5600,1.799636
hold399,VPWR,li1,402.9600,329.1200,1.799705
hold398,VPWR,li1,315.5600,133.2800,1.799689
hold397,VPWR,li1,381.3400,307.3600,1.799853
hold396,VPWR,li1,383.1800,372.6400,1.799845
hold395,VPWR,li1,375.8200,160.4800,1.799393
hold394,VPWR,li1,402.5000,252.9600,1.799593
hold393,VPWR,li1,348.6800,155.0400,1.799687
hold392,VPWR,li1,399.7400,106.0800,1.799947
hold391,VPWR,li1,346.8400,296.4800,1.799822
hold390,VPWR,li1,55.2000,334.5600,1.799698
hold389,VPWR,li1,312.3400,116.9600,1.799559
hold388,VPWR,li1,390.0800,399.8400,1.799913
hold387,VPWR,li1,396.9800,247.5200,1.799674
hold386,VPWR,li1,401.5800,263.8400,1.799760
hold385,VPWR,li1,374.4400,421.6000,1.799823
hold384,VPWR,li1,316.9400,296.4800,1.799814
hold383,VPWR,li1,403.8800,312.8000,1.799807
hold382,VPWR,li1,416.7600,263.8400,1.799750
hold381,VPWR,li1,74.9800,432.4800,1.799930
hold380,VPWR,li1,68.0800,432.4800,1.799933
hold379,VPWR,li1,316.9400,149.6000,1.799127
hold378,VPWR,li1,88.7800,421.6000,1.799793
hold377,VPWR,li1,80.9600,421.6000,1.799799
hold376,VPWR,li1,305.4400,361.7600,1.799885
hold375,VPWR,li1,363.8600,329.1200,1.799807
hold374,VPWR,li1,388.7000,247.5200,1.799679
hold373,VPWR,li1,427.3400,263.8400,1.799746
hold372,VPWR,li1,425.9600,138.7200,1.799673
hold371,VPWR,li1,408.4800,187.6800,1.799849
hold370,VPWR,li1,371.2200,263.8400,1.799784
hold369,VPWR,li1,415.8400,291.0400,1.799834
hold368,VPWR,li1,363.8600,198.5600,1.799656
hold367,VPWR,li1,355.5800,301.9200,1.799802
hold366,VPWR,li1,364.3200,155.0400,1.799642
hold365,VPWR,li1,322.9200,242.0800,1.799828
hold364,VPWR,li1,385.9400,187.6800,1.799859
hold363,VPWR,li1,375.8200,312.8000,1.799842
hold362,VPWR,li1,359.2600,416.1600,1.799764
hold361,VPWR,li1,361.5600,345.4400,1.799812
hold360,VPWR,li1,385.4800,345.4400,1.799795
hold359,VPWR,li1,324.3000,367.2000,1.799931
hold358,VPWR,li1,319.7000,122.4000,1.799738
hold357,VPWR,li1,367.0800,291.0400,1.799881
hold356,VPWR,li1,414.4600,345.4400,1.799787
hold355,VPWR,li1,375.8200,252.9600,1.799674
hold354,VPWR,li1,407.1000,427.0400,1.799927
hold353,VPWR,li1,12.4200,367.2000,1.799961
hold352,VPWR,li1,17.0200,367.2000,1.799961
hold351,VPWR,li1,415.8400,236.6400,1.799720
hold350,VPWR,li1,372.1400,252.9600,1.799685
hold349,VPWR,li1,360.6400,388.9600,1.799845
hold348,VPWR,li1,402.0400,133.2800,1.799695
hold347,VPWR,li1,358.3400,187.6800,1.799885
hold346,VPWR,li1,419.9800,187.6800,1.799846
hold345,VPWR,li1,337.1800,340.0000,1.799893
hold344,VPWR,li1,402.9600,160.4800,1.799361
hold343,VPWR,li1,396.9800,122.4000,1.799648
hold342,VPWR,li1,337.1800,383.5200,1.799923
hold341,VPWR,li1,385.4800,367.2000,1.799887
hold340,VPWR,li1,302.6800,312.8000,1.799812
hold339,VPWR,li1,358.3400,242.0800,1.799800
hold338,VPWR,li1,412.1600,187.6800,1.799848
hold337,VPWR,li1,293.4800,138.7200,1.798963
hold336,VPWR,li1,302.6800,138.7200,1.799136
hold335,VPWR,li1,407.1000,187.6800,1.799849
hold334,VPWR,li1,369.3800,187.6800,1.799872
hold333,VPWR,li1,276.9200,220.3200,1.798654
hold332,VPWR,li1,275.0800,225.7600,1.799456
hold331,VPWR,li1,372.6000,361.7600,1.799771
hold330,VPWR,li1,411.2400,214.8800,1.799730
hold329,VPWR,li1,400.2000,307.3600,1.799848
hold328,VPWR,li1,409.4000,133.2800,1.799695
hold327,VPWR,li1,361.1000,133.2800,1.799746
hold326,VPWR,li1,386.4000,122.4000,1.799674
hold325,VPWR,li1,420.4400,318.2400,1.799685
hold324,VPWR,li1,343.6200,416.1600,1.799822
hold323,VPWR,li1,365.7000,350.8800,1.799860
hold322,VPWR,li1,346.3800,432.4800,1.799976
hold321,VPWR,li1,356.0400,144.1600,1.799596
hold320,VPWR,li1,421.3600,416.1600,1.799665
hold319,VPWR,li1,373.5200,388.9600,1.799835
hold318,VPWR,li1,380.4200,274.7200,1.799663
hold317,VPWR,li1,408.4800,318.2400,1.799688
hold316,VPWR,li1,370.7600,301.9200,1.799765
hold315,VPWR,li1,335.8000,416.1600,1.799857
hold314,VPWR,li1,385.9400,236.6400,1.799731
hold313,VPWR,li1,56.5800,421.6000,1.799838
hold312,VPWR,li1,48.7600,416.1600,1.799900
hold311,VPWR,li1,330.7400,399.8400,1.799973
hold310,VPWR,li1,342.7000,312.8000,1.799901
hold309,VPWR,li1,418.6000,307.3600,1.799843
hold308,VPWR,li1,387.3200,378.0800,1.799742
hold307,VPWR,li1,331.2000,165.9200,1.799622
hold306,VPWR,li1,339.0200,182.2400,1.799754
hold305,VPWR,li1,343.6200,144.1600,1.799652
hold304,VPWR,li1,305.4400,149.6000,1.798640
hold303,VPWR,li1,385.4800,263.8400,1.799772
hold302,VPWR,li1,325.6800,329.1200,1.799884
hold301,VPWR,li1,382.7200,427.0400,1.799927
hold300,VPWR,li1,412.1600,318.2400,1.799688
